label,filepath
Shooting,Data/Trimmed-Videos/Shooting/Shooting039_x264_0_3.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery052_x264_0_20.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion032_x264_0_24.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting020_x264_0_23.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary076_x264_0_149.mp4
Shooting,Data/Trimmed-Videos/Shooting/Shooting011_x264_0_16.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary_5_0_2.mp4
RoadAccidents,Data/Trimmed-Videos/RoadAccidents/RoadAccidents097_x264_0_2.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting046_x264_1_22.mp4
Arson,Data/Trimmed-Videos/Arson/Arson003_x264_2_13.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion046_x264_0_92.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents011_x264_1_16.mp4
Abuse,Data/Trimmed-Videos/Abuse/Abuse014_x264_0_0.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery055_x264_1_80.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary100_x264_0_8.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary084_x264_0_6.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting010_x264_0_17.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery081_x264_0_52.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting021_x264_0_7.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents109_x264_0_42.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery075_x264_0_15.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents139_x264_1_24.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents077_x264_1_3.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion007_x264_0_84.mp4
Arson,Data/Trimmed-Videos/Arson/Arson053_x264_2_35.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion046_x264_1_94.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary_3_0_2.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery015_x264_0_33.mp4
Shooting,Data/Trimmed-Videos/Shooting/Shooting010_x264_0_2.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery029_x264_0_11.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary075_x264_0_144.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary076_x264_0_115.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary045_x264_0_3.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Assault022_x264_0_12.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery114_x264_1_2.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary098_x264_0_8.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary099_x264_0_3.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents086_x264_1_3.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting041_x264_1_20.mp4
Arson,Data/Trimmed-Videos/Arson/Arson022_x264_2_44.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting010_x264_0_6.mp4
Arson,Data/Trimmed-Videos/Arson/Arson007_x264_0_9.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse032_x264_2_31.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary016_x264_0_11.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion046_x264_1_68.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery041_x264_0_0.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting017_x264_0_17.mp4
Shooting,Data/Trimmed-Videos/Shooting/Shooting026_x264_0_9.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_651.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary074_x264_0_3.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary033_x264_0_11.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Shooting009_x264_0_34.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting034_x264_0_14.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary048_x264_0_20.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery128_x264_0_37.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse033_x264_0_3.mp4
Arson,Data/Trimmed-Videos/Arson/Arson022_x264_1_7.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery050_x264_0_7.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary025_x264_0_1.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion046_x264_1_1348.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary065_x264_0_27.mp4
Arson,Data/Trimmed-Videos/Arson/Arson025_x264_0_48.mp4
Shooting,Data/Trimmed-Videos/Shooting/Shooting011_x264_0_25.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion011_x264_0_8.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting_6_1_0.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery149_x264_0_3.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary063_x264_0_47.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting024_x264_0_61.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary088_x264_0_8.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary005_x264_0_14.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery122_x264_0_9.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_444.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_373.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents104_x264_0_8.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary034_x264_0_10.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery110_x264_0_4.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion046_x264_0_452.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_1_573.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting034_x264_0_47.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_600.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary_1_0_42.mp4
Arson,Data/Trimmed-Videos/Arson/Arson025_x264_0_9.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion052_x264_0_39.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary095_x264_0_40.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting041_x264_0_274.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents089_x264_1_4.mp4
RoadAccidents,Data/Trimmed-Videos/RoadAccidents/RoadAccidents079_x264_1_3.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary010_x264_0_10.mp4
Shooting,Data/Trimmed-Videos/Shooting/Shooting047_x264_0_3.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting005_x264_0_0.mp4
RoadAccidents,Data/Trimmed-Videos/RoadAccidents/RoadAccidents117_x264_0_3.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery148_x264_0_0.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary023_x264_0_121.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion036_x264_1_40.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting004_x264_0_33.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting003_x264_0_11.mp4
Assault,Data/Trimmed-Videos/Assault/Assault006_x264_0_8.mp4
Abuse,Data/Trimmed-Videos/Abuse/Abuse032_x264_1_2.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents090_x264_1_8.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery119_x264_0_20.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion045_x264_0_0.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery059_x264_1_1.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary096_x264_0_1.mp4
Shooting,Data/Trimmed-Videos/Shooting/Shooting019_x264_0_1.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents103_x264_1_2.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary023_x264_0_104.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Shooting003_x264_1_5.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting050_x264_0_157.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary073_x264_0_2.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary062_x264_0_2.mp4
Arson,Data/Trimmed-Videos/Arson/Arson023_x264_0_12.mp4
Shooting,Data/Trimmed-Videos/Shooting/Shooting050_x264_0_7.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_63.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery006_x264_0_18.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion043_x264_0_57.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery037_x264_1_10.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents148_x264_0_94.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery052_x264_0_7.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion007_x264_0_197.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery125_x264_0_64.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery119_x264_0_4.mp4
Arson,Data/Trimmed-Videos/Arson/Arson019_x264_0_147.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery125_x264_0_61.mp4
Assault,Data/Trimmed-Videos/Assault/Assault008_x264_1_46.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion051_x264_0_14.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting017_x264_0_4.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery115_x264_0_25.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary053_x264_0_35.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion003_x264_1_0.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery008_x264_0_6.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary014_x264_0_1.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary079_x264_0_50.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion011_x264_0_4.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Assault048_x264_1_21.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery021_x264_0_90.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse032_x264_2_36.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary079_x264_0_29.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting050_x264_1_99.mp4
Abuse,Data/Trimmed-Videos/Abuse/Abuse011_x264_0_11.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary095_x264_0_170.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion038_x264_0_6.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion023_x264_0_1.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Assault022_x264_0_20.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_283.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting_2_1_10.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery013_x264_0_12.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion017_x264_0_3.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary005_x264_0_33.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_576.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting013_x264_0_1.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion018_x264_0_12.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting050_x264_0_95.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery059_x264_0_33.mp4
Shooting,Data/Trimmed-Videos/Shooting/Shooting047_x264_0_5.mp4
RoadAccidents,Data/Trimmed-Videos/RoadAccidents/RoadAccidents143_x264_0_0.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting041_x264_1_4.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary079_x264_0_94.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery093_x264_0_1.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson001_x264_1_8.mp4
Arson,Data/Trimmed-Videos/Arson/Arson020_x264_0_3.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting041_x264_0_273.mp4
Abuse,Data/Trimmed-Videos/Abuse/Abuse011_x264_0_5.mp4
Shooting,Data/Trimmed-Videos/Shooting/Shooting022_x264_0_6.mp4
RoadAccidents,Data/Trimmed-Videos/RoadAccidents/RoadAccidents055_x264_0_1.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse031_x264_0_5.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_42.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting050_x264_1_64.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion017_x264_0_6.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting048_x264_0_2.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery096_x264_0_26.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Assault041_x264_1_58.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents147_x264_1_99.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents012_x264_0_0.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson028_x264_0_17.mp4
Arson,Data/Trimmed-Videos/Arson/Arson048_x264_0_1.mp4
RoadAccidents,Data/Trimmed-Videos/RoadAccidents/RoadAccidents080_x264_1_1.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse007_x264_0_2.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery125_x264_0_9.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery037_x264_0_28.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary095_x264_0_337.mp4
Abuse,Data/Trimmed-Videos/Abuse/Abuse004_x264_1_13.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents140_x264_0_1.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery110_x264_0_8.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery046_x264_0_4.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary052_x264_0_74.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting_5_0_6.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary036_x264_0_6.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents024_x264_1_62.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery024_x264_0_21.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion001_x264_0_2.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson007_x264_0_8.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary095_x264_0_300.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting050_x264_1_36.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting004_x264_0_73.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary032_x264_0_119.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Assault028_x264_1_18.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents087_x264_1_17.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary086_x264_0_19.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery097_x264_0_14.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse013_x264_1_17.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery030_x264_0_8.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting034_x264_0_40.mp4
Abuse,Data/Trimmed-Videos/Abuse/Abuse047_x264_0_16.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents136_x264_1_8.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary091_x264_0_34.mp4
Assault,Data/Trimmed-Videos/Assault/Assault027_x264_0_1.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary022_x264_0_15.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion016_x264_0_0.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting005_x264_0_4.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson050_x264_0_9.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Shooting020_x264_0_5.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery085_x264_0_8.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery140_x264_0_3.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse008_x264_1_37.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery081_x264_0_36.mp4
Shooting,Data/Trimmed-Videos/Shooting/Shooting012_x264_0_6.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting_5_1_6.mp4
Assault,Data/Trimmed-Videos/Assault/Assault025_x264_0_6.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion046_x264_1_1032.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Shooting010_x264_0_5.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting004_x264_0_237.mp4
Shooting,Data/Trimmed-Videos/Shooting/Shooting014_x264_0_4.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary065_x264_0_16.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery032_x264_1_4.mp4
Arson,Data/Trimmed-Videos/Arson/Arson024_x264_0_0.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_1_211.mp4
Arson,Data/Trimmed-Videos/Arson/Arson022_x264_2_64.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Assault015_x264_0_0.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion044_x264_0_2.mp4
Abuse,Data/Trimmed-Videos/Abuse/Abuse033_x264_0_2.mp4
Abuse,Data/Trimmed-Videos/Abuse/Abuse027_x264_0_6.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_1_956.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary006_x264_0_49.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion040_x264_0_47.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery071_x264_0_13.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary071_x264_0_38.mp4
Arson,Data/Trimmed-Videos/Arson/Arson003_x264_2_10.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery054_x264_0_8.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_1_1128.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery036_x264_1_37.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting036_x264_0_35.mp4
Shooting,Data/Trimmed-Videos/Shooting/Shooting042_x264_0_4.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting050_x264_0_96.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting051_x264_0_21.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse006_x264_1_5.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery026_x264_0_5.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_1_723.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary075_x264_0_89.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery129_x264_0_7.mp4
Arson,Data/Trimmed-Videos/Arson/Arson025_x264_0_31.mp4
Arson,Data/Trimmed-Videos/Arson/Arson022_x264_1_8.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting_2_0_19.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery097_x264_0_8.mp4
Abuse,Data/Trimmed-Videos/Abuse/Abuse006_x264_0_7.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson053_x264_2_9.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary095_x264_0_317.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery099_x264_0_13.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary095_x264_0_231.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion046_x264_0_531.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion007_x264_0_60.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery088_x264_0_33.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery101_x264_1_1.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery141_x264_1_2.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary007_x264_0_3.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting034_x264_0_3.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion046_x264_1_397.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_333.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting015_x264_1_11.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery129_x264_0_11.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting015_x264_1_6.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Assault027_x264_3_11.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents147_x264_0_10.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary083_x264_0_14.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion030_x264_0_21.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary096_x264_1_6.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary062_x264_0_75.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary_1_0_7.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary029_x264_0_22.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting044_x264_0_58.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_0_162.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents046_x264_1_3.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery014_x264_0_21.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary052_x264_0_1.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Shooting032_x264_0_66.mp4
Arson,Data/Trimmed-Videos/Arson/Arson011_x264_0_2.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion046_x264_0_406.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery036_x264_1_1.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary041_x264_0_7.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion040_x264_0_42.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse036_x264_1_38.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery065_x264_0_16.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary006_x264_0_15.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Shooting011_x264_1_15.mp4
Arson,Data/Trimmed-Videos/Arson/Arson019_x264_0_82.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary075_x264_0_75.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion036_x264_0_3.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse008_x264_0_34.mp4
RoadAccidents,Data/Trimmed-Videos/RoadAccidents/RoadAccidents136_x264_1_0.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents139_x264_0_20.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Assault016_x264_2_43.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse050_x264_0_0.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_1_1620.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery141_x264_0_5.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion046_x264_1_892.mp4
Arson,Data/Trimmed-Videos/Arson/Arson034_x264_0_6.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents076_x264_1_2.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary095_x264_1_139.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting050_x264_1_38.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents103_x264_1_0.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery018_x264_0_20.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion046_x264_1_1156.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion018_x264_0_6.mp4
RoadAccidents,Data/Trimmed-Videos/RoadAccidents/RoadAccidents076_x264_0_3.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson025_x264_0_0.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_1_1298.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse039_x264_0_17.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary062_x264_0_118.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery150_x264_0_0.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary085_x264_0_18.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion046_x264_0_72.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Assault030_x264_1_6.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion046_x264_0_279.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery022_x264_0_41.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary095_x264_1_231.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary013_x264_0_3.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents087_x264_1_19.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery084_x264_0_26.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery062_x264_0_23.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents139_x264_1_10.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary062_x264_0_19.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_563.mp4
Abuse,Data/Trimmed-Videos/Abuse/Abuse050_x264_0_1.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery091_x264_0_8.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary002_x264_0_15.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery125_x264_0_8.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion040_x264_0_48.mp4
Abuse,Data/Trimmed-Videos/Abuse/Abuse018_x264_0_4.mp4
RoadAccidents,Data/Trimmed-Videos/RoadAccidents/RoadAccidents005_x264_0_0.mp4
Arson,Data/Trimmed-Videos/Arson/Arson022_x264_0_8.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting041_x264_0_135.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary057_x264_0_71.mp4
